age,sex,children,wage
29,1,0,13058.426940907806
33,1,0,13625.570322497071
27,1,1,14185.270704232591
33,0,0,8902.29981566809
27,1,0,11068.253773882208
48,1,1,18678.10845200305
3,1,0,9419.770422334139
26,1,0,12414.235190672161
37,1,0,11403.82474049829
22,0,1,11074.009891127502
10,0,0,6291.028011819253
27,1,0,11873.567270372194
37,0,0,10215.126661922093
57,0,1,12970.496896367873
30,1,0,14286.908915596776
47,1,0,13698.42214784655
34,1,1,16477.903473557795
46,1,1,19036.734604489357
25,0,1,11936.634525645077
37,0,1,12201.59460186454
31,1,1,15753.400817731785
39,1,0,13625.206119582443
6,1,0,10287.37571318601
29,1,0,12232.42528785311
22,1,0,10133.9343422937
33,1,1,15448.373027700849
33,1,1,14913.903840586594
48,0,0,12279.281280409348
29,1,1,14381.357046346702
45,1,0,14713.984549858254
20,0,0,6612.551785172318
40,1,1,15873.635081788261
25,1,1,13311.591809217756
27,0,0,8825.818504040544
20,1,1,14206.031260001399
24,1,0,12073.917907892645
29,1,0,11026.847065591584
43,0,1,12833.965257497635
45,1,1,16574.80439204058
19,1,0,10342.46687875627
6,1,0,7796.957891748758
30,0,0,10158.825774673674
30,1,1,13201.829107307552
30,0,1,11979.746687578836
43,0,1,14429.735502252748
34,1,0,12742.890238690548
33,1,0,12702.110863441683
21,0,1,9833.336585301528
14,0,0,5572.9498620024315
39,0,0,8098.820830802315
40,1,1,17038.478803584254
16,1,1,12653.675493223225
41,0,0,9250.979118435036
27,1,1,12519.937152372937
28,0,0,8608.992762337513
41,0,1,12861.400007564525
12,1,0,10541.469554120116
56,0,0,11455.866954252962
42,1,1,16281.869104885756
16,1,0,12088.143498125719
23,1,0,10650.268907096486
11,1,1,11625.723608439828
37,0,0,9558.262788599874
44,0,1,12976.291859915727
30,0,0,6171.787062995104
32,1,0,10442.03964198532
15,0,1,8387.964558253225
24,0,1,11705.131486255785
20,1,0,9464.08946923483
26,1,0,12221.797070655091
38,1,1,15570.700244940666
9,1,0,8995.235140603138
21,0,0,8097.748604079688
37,1,0,13480.707069659224
26,0,0,7395.509814917292
42,0,1,12321.22725208943
24,1,0,9563.392411959949
41,0,1,11699.684261585988
39,1,0,12117.472962084707
23,0,0,8425.581648307134
28,1,0,12492.764290135128
26,0,1,10138.61919005443
35,0,0,10062.07117079515
33,1,0,12206.257795500644
25,0,0,7158.9843490273
36,1,0,12287.027245667487
23,1,0,11789.941919603729
22,0,1,10399.449437788804
45,1,1,16924.919976881713
20,1,0,8684.9899135948
36,1,0,13050.147875146471
16,0,1,10076.459646313415
20,0,0,6895.717405330717
32,0,0,7812.241960402909
33,1,0,12935.4603710217
37,0,0,10401.713092613321
40,0,1,12532.054814094608
26,0,0,7013.8540459632995
33,0,1,10029.056483528879
34,1,1,14166.494488453085
18,1,1,13696.649318409449
12,1,0,8336.459745858432
47,0,1,13569.40928229321
30,0,1,12019.026514061969
34,0,0,9691.720132112909
42,1,0,13180.590241215345
16,1,1,13541.512983938755
32,1,0,12988.405578283651
33,0,0,8801.454858150215
32,0,0,10333.5041778729
24,0,1,9450.993853534132
33,1,0,12996.413673900006
41,1,0,12678.016563457844
20,0,1,9670.046626420271
32,0,1,9714.24971400424
28,1,1,14033.133069280811
43,0,1,13836.308644681481
34,1,0,14990.544886364605
8,1,0,8839.370043549041
22,1,0,11706.632045616498
20,0,0,7461.415062632988
24,0,1,10816.840328291282
38,0,0,11360.702029064365
32,0,0,8084.30778134572
56,1,1,16723.794332402984
35,1,1,15170.42601852278
34,0,0,8841.240982771693
41,1,1,17421.042785660018
19,1,0,11819.194613071084
26,0,0,7568.842445687195
33,1,0,10322.707301232596
12,1,0,8327.433655437651
33,1,1,14434.406386796274
29,1,1,16141.362754234637
29,1,1,15475.603177835133
19,1,0,11755.348357605311
34,0,1,13343.385386671396
34,0,0,9581.604849879952
46,1,1,17016.14689932397
18,0,0,8609.65675360617
21,0,0,8648.199178882289
18,1,0,10826.445703414376
39,1,0,12695.090239643647
31,0,0,8242.984114805555
35,0,0,9020.271947758083
11,0,1,8319.952294492257
36,0,1,12068.752459038644
25,1,1,14513.456200651677
12,1,1,11362.095014587434
35,1,0,13269.934257504608
39,1,0,13355.163538741419
40,0,1,12501.930095221009
27,1,0,11351.478852087781
34,0,1,11291.916602920695
34,1,0,10970.883145584276
22,1,1,13554.730850040649
5,1,1,10159.063426563258
16,0,1,10196.353837512424
14,1,0,9745.640327810386
29,1,1,13655.654961733546
32,0,0,8150.354712003709
36,0,1,12450.245083297636
35,0,1,13744.690790374269
37,0,0,8064.808427908315
37,1,0,11403.8650937084
27,0,1,11612.916178242791
13,1,0,9156.02409172437
35,0,1,10547.719869102699
35,0,1,11664.296306704431
12,0,0,5505.805470243801
10,0,0,5157.570883708591
27,1,1,14789.404980895533
40,1,1,16339.112710569421
36,1,0,11799.024437778355
49,1,1,18193.238492527355
43,0,0,9943.720776284392
22,1,1,13093.726838935516
25,1,0,11674.106357798515
27,1,0,10743.479267658664
32,1,1,14345.81589558757
30,1,0,10112.927442617642
23,1,0,11246.732715752809
24,0,1,9938.648707594895
23,0,1,10578.425534656888
45,0,1,13642.492112632957
47,1,0,15696.051882821768
43,0,1,12869.879014921464
10,0,1,7605.980808210531
35,1,0,13693.855717678558
32,0,0,10892.46253127202
19,1,1,12296.021983781917
34,1,0,10062.863742411731
13,0,1,9171.151550891385
33,0,1,12378.556551821985
40,1,1,14906.72708760955
25,0,0,7846.738531433718
6,1,0,7742.777890763855
28,1,1,15119.974270813149
41,1,1,15179.01375782953
25,0,0,8463.899951255371
25,1,1,14288.42338692083
36,1,1,16928.496758460926
27,1,0,10728.201734717934
20,0,0,7707.152491109555
38,1,1,15296.864960304647
8,1,1,11710.455486517847
23,0,0,7425.852887359406
14,0,0,5499.834599201572
22,1,1,14401.887272860946
36,0,1,13086.454492704812
37,0,1,12213.448795907658
21,1,0,12004.317786629228
20,0,0,6831.8376069866345
40,1,0,13775.724031727823
24,0,0,6289.796427132517
32,0,1,12911.328709757548
27,1,1,14989.09747323443
31,1,0,13164.467997792735
49,0,0,12517.853029583406
32,0,1,11498.6324002131
43,0,1,13737.48836038343
34,0,1,11465.458619113482
41,0,0,7823.724244147361
36,1,0,12782.625106552206
22,0,0,8053.219507234948
14,1,0,10548.495310128506
44,1,0,12868.647218754737
37,1,0,13442.123905472798
37,0,0,10255.283426308852
21,0,0,8239.496627493967
29,1,1,15091.362417589722
24,1,0,10193.137292863274
48,0,1,12864.344210380645
29,0,1,13536.68235786154
28,0,0,8946.89880150715
34,0,1,10907.08262647415
26,0,1,10088.862090591168
19,1,1,11916.727307643494
30,1,1,13887.15637718961
25,1,0,10257.655447018176
27,0,0,9650.16983417197
30,1,0,13684.231065840666
43,0,1,13293.257560466905
18,0,1,10539.663495603958
27,0,0,7484.139151514404
24,0,1,10527.617487049989
29,1,1,13602.281380024115
39,1,1,16821.167538396177
28,1,0,11675.32473134756
41,0,1,12557.576458933081
19,1,0,11759.087350548429
23,0,0,6954.178214383044
17,0,1,9744.626797468905
46,1,0,15485.806891989294
30,0,1,11430.131480972344
36,1,1,14705.415902732151
21,0,0,6532.868051926433
36,1,1,14831.47495958157
37,0,0,11278.199773119766
18,0,0,7579.418405602946
23,0,1,9442.107941935192
19,0,0,8242.312357341269
23,1,0,12229.77182609867
33,0,0,9087.978303439186
39,1,1,16797.927292791555
36,0,0,9950.018971977577
37,1,1,15151.64220797148
14,1,1,13362.826873273634
36,0,1,12094.87646704126
51,1,1,16527.229589027535
11,1,0,10900.024091553529
10,1,0,9276.831193510709
21,1,0,10681.42280525581
28,1,0,10021.529063527696
31,1,0,13200.524549719488
30,0,1,12304.17286036113
38,1,0,10848.98512754545
46,0,1,12821.472807974571
23,0,1,10769.394820728885
38,1,0,13889.823652176501
36,1,1,14271.971018875221
37,0,1,11149.408454245928
39,1,0,11999.15818405767
23,1,0,11184.59621203683
30,0,1,12036.50125109014
20,0,0,7015.280617825119
5,1,0,9829.411096143425
44,0,1,12584.267515273777
18,0,1,8138.96470123134
44,0,1,13053.99428589052
25,0,0,7692.744316306525
38,1,0,12059.714938752208
36,1,1,16039.975600524676
31,0,1,12388.94801006253
44,0,0,10918.880178718955
25,1,0,12288.39334393099
22,0,0,7788.965506830752
27,0,1,10281.04423355432
21,1,1,13636.163775625135
21,0,1,11983.438068684132
17,1,0,11068.26005594449
18,1,0,10984.035140882686
46,0,1,12891.523449196004
10,0,1,8776.451718683962
32,0,1,12711.088441440725
39,0,1,10867.66517721343
31,0,1,10918.281581407651
19,1,0,10949.087603606862
29,0,1,9559.845673785023
18,1,0,11172.046458289442
10,1,0,9415.928175684094
25,0,0,6433.936451312554
50,0,1,16578.26898777111
23,1,1,14142.370437544625
17,0,1,11270.022309253964
33,1,0,10190.954843398064
10,0,0,6485.311245000589
13,1,0,8177.350643439289
24,1,0,10832.116644272874
25,0,1,10263.515638702906
15,0,0,6725.023413364132
33,1,0,13369.664983434459
26,0,0,8710.06287697981
28,0,0,8184.932697039818
29,1,0,11750.518386988335
25,0,1,10796.090407449046
25,1,0,11049.602975197742
33,1,1,16029.505013236187
28,1,0,11169.894557262474
40,1,1,15407.537302657034
21,0,1,9473.035295752077
19,1,0,11073.59768042091
33,1,1,13710.80557685954
36,0,1,12599.44267451144
13,0,0,5408.957609569503
46,1,1,17555.74608564037
18,1,0,9035.071713293699
25,0,0,6494.516553417683
27,0,1,11265.458399446028
41,0,1,13853.480466946625
38,1,1,16456.005175753755
28,0,0,10535.313667701885
21,1,0,12450.485070357781
39,1,0,13942.708117587334
30,0,1,12368.326226878917
17,1,1,13344.331260973424
15,0,1,9133.4818791085
39,1,1,16354.31050307299
37,0,1,11722.982841780216
32,1,0,14553.826645732079
47,0,0,10145.815429401855
25,0,0,8822.454472522482
31,1,1,15869.730855464495
25,1,0,10024.06991706097
26,1,0,12160.794488060114
22,1,1,13978.433011770012
19,1,0,9922.005280433037
26,0,0,7627.6141471068695
22,1,0,13125.518213523808
37,0,0,9626.70434779419
25,0,0,8801.582513710719
44,1,1,16924.639316790617
37,1,1,16978.710213825434
31,0,1,12788.103837760747
43,0,1,12376.213356738437
30,0,1,8376.42375084739
29,1,1,14746.042289411249
20,1,0,10748.812801857523
38,1,1,14918.686028297916
29,0,1,12019.702977111534
33,0,1,11463.743690938594
40,0,1,13085.226305662609
32,0,0,8710.595812869395
28,1,0,12224.308520170214
35,1,0,11536.164214811259
23,1,1,13226.134019062976
30,0,1,11950.372752464838
33,0,1,11214.926118155921
36,0,1,12355.626755241454
28,1,1,15885.394039490517
20,1,0,10337.980453336344
37,0,1,12540.65910085061
31,1,0,13521.334780754487
33,0,1,12867.393753313936
18,0,0,8327.561412451765
36,1,1,16093.53121276228
21,0,0,6430.605072943939
15,1,1,13590.245182540173
26,1,1,14196.368787373221
26,0,1,12687.170831096751
33,1,1,14376.717003714153
33,0,0,11653.359279816961
30,0,1,10277.568112038683
36,1,0,13671.207649499422
43,0,1,11627.414092038453
35,0,0,9403.432651850668
29,1,1,15319.969473393625
19,0,1,10894.848538488728
38,1,0,13608.25727964188
33,0,1,11847.45423807529
34,0,0,8428.02188540257
40,1,0,13852.85647513539
49,0,0,10233.617321676938
12,0,0,4694.7516709111915
29,0,1,10873.703567382894
24,1,0,10456.495508118624
26,0,1,11474.788940582208
47,0,0,12318.381514211886
22,1,1,13039.27525810248
22,1,0,11407.495216052159
40,1,0,12580.705818769888
14,0,1,10044.253252910676
39,1,1,16068.569554021436
33,0,1,11957.414185442904
33,0,1,10858.470050574988
38,0,1,11994.248667922551
26,1,1,15328.277655248166
41,1,0,13715.336524473441
35,1,0,11976.58780970041
35,1,0,11996.04853211511
51,0,1,12586.649261168779
31,1,1,13376.92313102748
24,1,1,14575.63498933202
28,0,0,7830.052573615792
20,0,0,6591.28325484591
24,1,1,13493.669765052167
34,1,0,11336.719513665743
42,1,1,15632.015426669663
34,1,0,13460.06045951136
31,0,0,8202.907209240164
28,0,0,6438.21555990114
46,0,0,10797.666913894547
22,0,1,10981.799756693716
31,1,0,12096.823330302985
18,0,0,8121.146500895395
24,1,0,10321.650541255094
43,1,0,12253.074929240045
26,0,0,8414.951049811034
30,1,1,15723.380065163228
36,0,1,12955.988417992103
51,0,1,15049.738092965123
38,0,0,9838.948160814893
23,1,0,11328.239683737995
33,0,1,10193.690549081583
32,1,0,11355.737502627328
24,0,0,8378.553092780863
26,0,0,6874.456670870141
28,1,1,13364.586331439423
23,0,1,11547.112886100207
28,0,0,7776.833593874772
24,0,0,11409.645932317138
35,1,1,14648.386163210931
36,1,1,16785.474610535504
43,0,0,10332.418322279744
14,0,1,8203.219631171252
36,1,1,15031.32626374528
18,0,0,8869.832617721398
20,0,0,5634.94425730349
24,0,1,9119.752986548883
24,0,1,10633.017605895939
20,0,0,7381.323691583247
26,0,0,8337.815240814023
33,1,1,15243.969965294156
39,0,1,11307.595515537781
35,0,1,12561.70758941457
46,1,1,14815.876741932398
15,1,0,10277.17973020105
24,0,1,8494.297709551112
32,1,1,14388.295424316344
34,0,1,12893.437043573329
28,1,0,13701.14053059393
23,0,1,11186.867772832415
20,0,1,11161.546624789153
9,0,0,8399.586167676855
44,1,0,15115.409606534817
36,1,1,14040.045871129692
19,1,0,11038.167201134507
37,1,0,13481.147255675118
33,0,0,10748.69769530641
19,0,1,10490.712132513148
43,1,0,13216.778839011036
19,0,0,6362.768635997163
20,1,0,10303.269895832404
36,1,0,13011.105999767287
33,1,0,13382.50435156936
22,0,0,9681.580967810703
27,0,0,7026.870765858779
46,1,1,16580.38697263332
25,1,1,14544.42027879274
45,0,1,14300.186303997758
5,1,0,9419.412815368374
18,0,1,10768.344755775866
49,1,1,18367.36704383963
24,1,0,11388.259886663729
22,0,1,10049.30092080629
43,0,1,11278.586782223843
22,0,0,9529.139899761249
23,1,0,10786.13398216267
10,1,0,9155.200367714215
40,0,0,10021.60078828395
21,0,1,12138.66262129996
36,0,0,8642.70177638492
19,1,0,11725.129769588119
24,0,0,6550.938323753363
49,0,0,10153.375344954758
22,0,0,7241.401538224782
31,1,1,14488.63781418377
22,0,1,10721.786865060494
28,0,0,9831.665252103156
19,1,0,9777.087102841553
33,0,0,8248.279632102776
44,0,1,14099.02762190647
14,0,1,8949.049630474725
40,1,1,15406.382659622586
21,0,0,7373.575921089163
29,1,1,13987.126374890793
34,1,0,14405.622102514135
21,1,0,12719.968131680922
26,1,0,12181.596380045557
21,1,0,12279.306485071409
50,0,1,13746.947778574851
17,0,1,9185.55791276114
20,0,0,6206.945952107008
46,1,0,14096.106049725147
25,1,1,13883.920300648595
29,0,1,9575.310325346953
36,0,1,11999.859617415117
37,1,0,12269.026138089113
44,1,0,13891.903479928127
56,0,1,13828.48344159319
38,0,1,11511.978964064969
21,1,0,12821.049425260408
47,0,0,12577.447788653815
33,1,0,11393.303626152463
31,1,0,12877.664569610097
34,0,0,9152.263576805914
23,0,1,10088.365102879225
27,1,0,12196.973458074197
30,0,0,7528.1725279825305
16,1,0,10668.75160710268
25,0,0,9205.06453508958
36,0,1,12548.395676658707
33,1,1,14933.079974019942
24,0,1,11530.340996750318
53,1,0,14362.040055193198
32,1,0,11368.432155002742
28,0,0,6029.970874894709
29,0,1,10288.64076401108
34,0,0,8489.200240124443
42,1,1,14402.105166905716
26,1,0,12204.605724305407
43,1,1,16864.18463386275
35,0,0,10977.372608322206
28,0,0,8826.819531954596
22,0,1,8948.651014380048
25,0,0,8192.89847866553
26,1,1,14002.738550950075
23,1,1,13624.895670509855
30,1,0,12135.84148604709
31,0,0,6958.373526562322
34,0,0,7667.603337962323
29,1,1,15763.322514434742
26,1,1,14689.662619462726
25,1,0,10664.316709751916
35,1,1,16874.293668907172
19,1,0,10710.165645197554
26,1,0,11709.460208501481
27,0,1,9729.639277724604
42,1,1,13995.748002225908
56,1,1,17685.474883781768
40,1,1,17037.375983060134
40,0,1,11517.151420217944
42,0,0,10177.345302405527
11,0,0,4483.405018286221
28,0,0,8049.960653393336
42,1,0,13307.11418478526
24,1,0,11248.497119408377
14,1,0,9647.707530798109
21,1,0,10581.920049649454
38,1,0,13544.810245968822
22,0,0,9348.083448783054
17,1,1,13112.151470203338
45,1,1,18151.10283067922
25,0,0,6438.072507833639
28,0,1,11044.185063060146
27,1,0,12011.883573655248
44,1,1,16502.659177823996
28,0,1,9336.82729568094
39,0,0,10819.181640938841
42,0,0,10050.789272779732
21,1,0,10163.719757733901
40,1,0,14215.306416547859
33,1,1,14137.8888605941
26,0,0,7830.501362412359
38,0,1,11808.694521174324
30,0,0,7104.58574387423
11,1,0,10081.259316721444
44,1,1,16154.818404723956
7,1,0,9825.271923737482
22,0,1,9392.240301447811
17,0,1,9408.587247006017
22,0,0,5145.649179700115
24,0,0,6879.774404164311
48,0,1,15368.201142283586
39,1,0,12869.006263183644
7,0,1,8022.012131382877
27,1,0,10835.890661837222
33,1,0,12004.615484690847
43,0,0,11273.036805160447
12,1,1,11660.35261257064
8,0,0,4745.614456282967
32,0,1,12759.395565103072
30,0,1,11101.12536291057
22,1,0,10859.378274103074
34,1,1,14772.304210734368
43,0,1,14806.829672482887
37,0,0,7107.082435832795
29,0,1,10231.60268410253
24,1,0,11450.808021533645
37,1,1,14304.886715033213
51,0,1,12973.204634778906
12,1,1,11176.374194889248
23,0,0,7625.865836834528
29,1,0,11392.837942991002
26,1,0,11725.352073420774
37,0,1,10603.10211814299
40,0,1,12902.503180547168
24,1,0,11735.641154579676
25,1,0,12456.282367680464
33,0,0,8953.329250402612
19,0,1,10498.463745385472
18,0,0,8277.812032852038
35,1,0,13280.299217086838
35,1,1,16249.427184876991
26,1,1,16063.935972795296
20,1,0,10651.300741178879
30,0,0,7874.241800846079
16,1,0,10270.716905862726
43,1,0,12910.374197062847
33,0,1,13171.423287412907
27,1,0,11066.227855954176
39,1,0,13508.539716084562
40,1,0,13656.889157049105
31,0,1,9164.570225036507
41,1,1,16026.997424315214
37,0,0,10871.20855295235
33,1,0,12394.173758768264
34,1,1,13583.542139574607
47,1,0,13519.41076907874
28,1,0,11942.986974903046
27,1,0,12011.645036002083
11,0,0,6189.544086410567
28,0,1,9844.885501125085
30,0,1,13040.406841470774
22,0,1,10456.18930708163
37,0,1,11628.14974692472
27,1,0,10735.964424131947
17,0,0,6677.459330688903
29,0,1,12855.280042866352
37,0,1,11393.777852441395
37,0,1,11078.471658668068
38,0,1,11357.30940534796
28,0,1,11604.683219384377
12,0,1,9078.122203015448
18,0,0,8265.297922774625
34,0,0,10709.227683393492
32,0,1,14216.230884020906
38,0,1,12154.452788767712
25,1,0,10485.46061407732
45,1,1,15738.406172254445
26,1,1,14282.287465116604
19,1,0,10689.250635096501
47,1,0,13989.630791575762
27,0,0,8950.298701186797
36,0,1,14263.859514158517
40,1,0,13960.252778819697
32,1,0,11537.76313083798
36,1,0,11928.32637304301
35,1,0,13623.545594025807
22,1,0,10986.265785582802
29,0,1,12705.694103899361
26,0,0,6735.14475539891
14,0,0,5797.116586961296
35,0,1,12728.35312208224
31,0,1,10796.161835538685
26,1,0,11664.849929287971
23,0,1,9618.977925675843
25,0,0,7826.716488590939
27,0,1,11722.0890524409
36,0,1,9886.04947092918
21,1,0,10788.356862382021
19,0,0,7575.35018911674
21,0,0,8094.267293625047
32,0,1,13594.097991347244
50,0,1,15058.502873708647
25,0,1,9892.785922753414
39,0,1,11866.58388671488
44,0,0,11549.505032161593
39,1,0,13376.570763640832
19,0,1,10377.615005577183
15,1,0,11021.49763309548
11,1,0,11215.75154837516
33,0,1,11833.613671779767
43,1,0,11148.783552621677
21,1,0,11853.007447063166
25,1,0,11504.127354657592
30,1,0,12610.461922526687
32,1,1,15565.874455457364
46,1,0,15256.628860654808
29,1,1,14838.813084614252
34,1,1,14677.715101395623
26,0,1,10379.699815746895
33,1,1,16073.400276209093
39,0,1,12065.430272874684
13,0,0,6953.659846098792
35,0,1,12061.245559665977
22,0,0,9122.832675375153
26,0,0,8801.62258012668
30,1,1,13556.565587922709
35,0,0,9289.380456679324
27,0,0,8364.352806442135
33,1,1,15000.027180509673
36,0,1,12984.144287158077
33,1,0,11764.08953021359
52,1,1,18581.8382883507
32,0,0,8576.099931781042
26,0,1,9923.208392391412
17,1,0,10301.333527821282
27,0,0,9146.246091078934
44,0,1,12666.834330825792
18,0,0,7272.224098928821
31,1,0,12551.685723217408
42,0,1,13115.987419921217
42,1,1,18396.633427618905
24,0,0,8836.081757751619
10,1,0,9162.681915356527
19,0,0,7627.03148334868
21,1,0,10699.969054331752
20,0,1,12129.917383512051
23,1,0,10283.429711338671
31,0,0,7303.458230459728
28,0,1,11130.7178104119
34,0,0,9154.474084580861
30,0,1,10231.480459606666
25,0,0,6928.189563106107
32,0,0,9375.13377574467
21,0,0,8392.970242318848
14,0,0,6722.934173506444
33,1,0,11976.343857409649
3,0,0,4692.413316034193
30,0,1,11467.12280491071
19,1,0,13581.591239716237
25,0,1,10115.089087327895
32,0,0,8841.891480008242
28,1,0,12669.88938293943
34,0,0,9731.0259784745
24,0,0,7879.812986212045
35,1,0,14436.363046098268
22,0,0,8711.66367188383
15,0,0,6394.18562769689
49,0,1,14864.36792991497
21,0,0,8523.54706171798
47,0,0,12003.437318074819
28,1,0,11206.728665647224
24,0,0,8116.980917868106
31,0,0,9330.98120417694
17,1,0,10208.96006891083
39,0,0,10398.73757816101
